positionNumber,stage,seed,chosenColumn,illegal,agreement,regret,resultPreserved,speedRegret,decisionMs,nodes
88,Beginning,2891,4,False,False,7,True,7,0.0283,7
89,Beginning,2891,3,False,True,0,True,0,0.0254,7
90,Beginning,2891,2,False,True,0,True,0,0.0246,7
91,Beginning,2891,4,False,True,0,True,0,0.0244,7
92,Beginning,2891,6,False,True,0,True,0,0.0245,7
93,Beginning,2891,2,False,False,9,False,,0.0257,7
94,Beginning,2891,4,False,False,17,False,,0.0298,7
95,Beginning,2891,1,False,False,2,True,2,0.0265,7
96,Beginning,2891,3,False,False,1,True,1,0.0239,7
97,Beginning,2891,5,False,True,0,True,0,0.0245,7
98,Beginning,2891,3,False,True,0,True,0,0.0248,7
99,Beginning,2891,4,False,False,1,False,,0.0247,7
100,Beginning,2891,3,False,True,0,True,0,0.0245,7
101,Beginning,2891,5,False,True,0,True,0,0.0235,7
102,Beginning,2891,2,False,True,0,True,0,0.0236,7
103,Beginning,2891,5,False,False,6,False,,0.0226,7
104,Beginning,2891,3,False,True,0,True,0,0.0258,7
105,Beginning,2891,3,False,True,0,True,0,0.0242,7
106,Beginning,2891,5,False,True,0,True,0,0.0236,7
107,Beginning,2891,3,False,True,0,True,0,0.0237,7
108,Beginning,2891,4,False,False,1,False,,0.0282,7
109,Beginning,2891,1,False,True,0,True,0,0.0279,7
110,Beginning,2891,4,False,True,0,True,0,0.0278,7
111,Beginning,2891,2,False,True,0,True,0,0.0253,7
112,Beginning,2891,3,False,True,0,True,0,0.0256,7
113,Beginning,2891,5,False,True,0,True,0,0.032,7
114,Beginning,2891,5,False,True,0,True,0,0.0247,7
115,Beginning,2891,4,False,False,1,True,1,0.0235,7
116,Beginning,2891,4,False,False,2,True,2,0.0254,7
117,Beginning,2891,3,False,False,1,True,1,0.0229,7
118,Beginning,2891,3,False,True,0,True,0,0.0266,7
119,Beginning,2891,4,False,True,0,True,0,0.0243,7
120,Beginning,2891,3,False,True,0,True,0,0.0232,7
121,Beginning,2891,3,False,True,0,True,0,0.025,7
122,Beginning,2891,3,False,True,0,True,0,0.0259,7
123,Beginning,2891,3,False,True,0,True,0,0.026,7
124,Beginning,2891,4,False,True,0,True,0,0.0247,7
125,Beginning,2891,2,False,False,3,False,,0.0237,7
126,Beginning,2891,2,False,False,6,False,,0.0233,7
127,Beginning,2891,3,False,True,0,True,0,0.0269,7
128,Beginning,2891,3,False,True,0,True,0,0.0231,7
129,Beginning,2891,5,False,True,0,True,0,0.0222,7
130,Beginning,2891,3,False,False,1,False,,0.0241,7
131,Beginning,2891,3,False,False,28,False,,0.025,7
132,Beginning,2891,2,False,False,6,True,6,0.0274,7
133,Beginning,2891,4,False,True,0,True,0,0.022,7
134,Beginning,2891,3,False,False,4,True,4,0.0271,7
135,Beginning,2891,4,False,True,0,True,0,0.0241,7
136,Beginning,2891,4,False,True,0,True,0,0.023,7
137,Beginning,2891,3,False,True,0,True,0,0.0235,7
138,Beginning,2891,2,False,True,0,True,0,0.0612,7
139,Beginning,2891,4,False,True,0,True,0,0.0424,7
140,Beginning,2891,1,False,False,5,False,,0.0484,7
141,Beginning,2891,3,False,True,0,True,0,0.0411,7
142,Beginning,2891,2,False,False,29,False,,0.1025,7
143,Beginning,2891,3,False,False,1,True,1,0.0423,7
144,Beginning,2891,3,False,True,0,True,0,0.0397,7
145,Beginning,2891,4,False,False,1,True,1,0.0419,7
146,Beginning,2891,4,False,False,5,True,5,0.0409,7
147,Beginning,2891,5,False,False,2,False,,0.0445,7
148,Beginning,2891,1,False,False,13,True,13,0.0424,7
149,Beginning,2891,2,False,False,1,True,1,0.0411,7
150,Beginning,2891,1,False,False,13,True,13,0.028,7
151,Beginning,2891,2,False,False,1,True,1,0.0396,7
152,Beginning,2891,5,False,True,0,True,0,0.0378,7
153,Beginning,2891,4,False,True,0,True,0,0.0249,7
154,Beginning,2891,5,False,True,0,True,0,0.0256,7
155,Beginning,2891,4,False,True,0,True,0,0.0255,7
156,Beginning,2891,2,False,False,10,True,10,0.0262,7
157,Beginning,2891,3,False,True,0,True,0,0.0311,7
158,Beginning,2891,5,False,False,4,True,4,0.0271,7
159,Beginning,2891,0,False,True,0,True,0,0.0264,7
160,Beginning,2891,4,False,True,0,True,0,0.0225,7
161,Beginning,2891,2,False,True,0,True,0,0.023,7
162,Beginning,2891,3,False,False,1,True,1,0.0234,7
163,Beginning,2891,4,False,True,0,True,0,0.0253,7
164,Beginning,2891,3,False,True,0,True,0,0.0244,7
165,Beginning,2891,1,False,False,2,False,,0.0467,7
166,Beginning,2891,3,False,True,0,True,0,0.0274,7
167,Beginning,2891,4,False,True,0,True,0,0.027,7
168,Beginning,2891,4,False,True,0,True,0,0.0271,7
169,Beginning,2891,3,False,True,0,True,0,0.0268,7
170,Beginning,2891,5,False,True,0,True,0,0.0256,7
171,Beginning,2891,2,False,False,1,True,1,0.0233,7
172,Beginning,2891,2,False,True,0,True,0,0.0243,7
173,Beginning,2891,3,False,True,0,True,0,0.025,7
174,Beginning,2891,1,False,True,0,True,0,0.0253,7
175,Beginning,2891,1,False,True,0,True,0,0.0247,7
176,Beginning,2891,3,False,False,1,True,1,0.0282,7
177,Beginning,2891,5,False,False,8,True,8,0.0258,7
178,Beginning,2891,1,False,True,0,True,0,0.0227,7
179,Beginning,2891,4,False,False,2,False,,0.0251,7
180,Beginning,2891,1,False,True,0,True,0,0.025,7
181,Beginning,2891,4,False,False,1,True,1,0.0239,7
182,Beginning,2891,3,False,True,0,True,0,0.0239,7
183,Beginning,2891,2,False,True,0,True,0,0.0242,7
184,Beginning,2891,3,False,False,3,False,,0.0242,7
185,Beginning,2891,6,False,True,0,True,0,0.0255,7
186,Beginning,2891,3,False,True,0,True,0,0.0228,7
187,Beginning,2891,2,False,True,0,True,0,0.0246,7
188,Beginning,2891,2,False,False,1,True,1,0.023,7
189,Beginning,2891,6,False,True,0,True,0,0.024,7
190,Beginning,2891,5,False,True,0,True,0,0.0225,7
191,Beginning,2891,3,False,True,0,True,0,0.0245,7
192,Beginning,2891,3,False,True,0,True,0,0.0257,7
193,Beginning,2891,4,False,True,0,True,0,0.0242,7
194,Beginning,2891,3,False,False,14,True,14,0.0239,7
195,Beginning,2891,3,False,True,0,True,0,0.0256,7
196,Beginning,2891,4,False,False,5,False,,0.0229,7
197,Beginning,2891,4,False,True,0,True,0,0.0224,7
198,Beginning,2891,1,False,True,0,True,0,0.0235,7
199,Beginning,2891,5,False,False,2,False,,0.0264,7
200,Beginning,2891,3,False,False,2,False,,0.0236,7
201,Beginning,2891,3,False,True,0,True,0,0.0264,7
202,Beginning,2891,4,False,True,0,True,0,0.026,7
203,Beginning,2891,3,False,False,4,False,,0.0226,7
204,Beginning,2891,3,False,True,0,True,0,0.0253,7
205,Beginning,2891,5,False,True,0,True,0,0.0229,7
206,Beginning,2891,3,False,True,0,True,0,0.0239,7
207,Beginning,2891,1,False,True,0,True,0,0.0265,7
208,Beginning,2891,5,False,True,0,True,0,0.0242,7
209,Beginning,2891,4,False,False,1,True,1,0.0305,7
210,Middle,2891,5,False,False,1,False,,0.0276,7
211,Middle,2891,2,False,False,1,False,,0.0255,7
212,Middle,2891,2,False,True,0,True,0,0.027,7
213,Middle,2891,1,False,True,0,True,0,0.0235,6
214,Middle,2891,2,False,True,0,True,0,0.0219,5
215,Middle,2891,2,False,True,0,True,0,0.0284,7
216,Middle,2891,4,False,False,8,False,,0.0263,7
217,Middle,2891,2,False,True,0,True,0,0.024,6
218,Middle,2891,2,False,False,1,True,1,0.0275,6
219,Middle,2891,4,False,False,2,False,,0.0151,3
220,Middle,2891,5,False,True,0,True,0,0.0291,7
221,Middle,2891,3,False,True,0,True,0,0.021,5
222,Middle,2891,3,False,True,0,True,0,0.0254,7
223,Middle,2891,4,False,False,9,False,,0.023,6
224,Middle,2891,4,False,True,0,True,0,0.0237,6
225,Middle,2891,2,False,True,0,True,0,0.0227,6
226,Middle,2891,4,False,True,0,True,0,0.0266,7
227,Middle,2891,0,False,True,0,True,0,0.0235,6
228,Middle,2891,6,False,True,0,True,0,0.0234,6
229,Middle,2891,3,False,True,0,True,0,0.0229,6
230,Middle,2891,4,False,True,0,True,0,0.0245,6
231,Middle,2891,3,False,True,0,True,0,0.0235,6
232,Middle,2891,2,False,False,1,True,1,0.0287,7
233,Middle,2891,4,False,True,0,True,0,0.0245,6
234,Middle,2891,3,False,True,0,True,0,0.0278,7
235,Middle,2891,5,False,True,0,True,0,0.0686,5
236,Middle,2891,3,False,True,0,True,0,0.039,6
237,Middle,2891,5,False,False,6,False,,0.0265,6
238,Middle,2891,5,False,True,0,True,0,0.0233,6
239,Middle,2891,6,False,True,0,True,0,0.0346,7
240,Middle,2891,2,False,False,3,False,,0.0236,6
241,Middle,2891,3,False,True,0,True,0,0.0268,7
242,Middle,2891,3,False,True,0,True,0,0.0241,6
243,Middle,2891,2,False,True,0,True,0,0.0273,7
244,Middle,2891,3,False,False,1,True,1,0.0197,5
245,Middle,2891,3,False,False,1,True,1,0.0247,7
246,Middle,2891,2,False,True,0,True,0,0.0205,5
247,Middle,2891,2,False,True,0,True,0,0.0255,7
248,Middle,2891,2,False,False,2,True,2,0.0228,6
249,Middle,2891,3,False,True,0,True,0,0.0237,6
250,Middle,2891,3,False,False,3,True,3,0.0245,6
251,Middle,2891,2,False,False,12,False,,0.026,7
252,Middle,2891,4,False,False,20,False,,0.0252,7
253,Middle,2891,4,False,True,0,True,0,0.0236,6
254,Middle,2891,2,False,True,0,True,0,0.0238,6
255,Middle,2891,4,False,False,10,False,,0.0271,7
256,Middle,2891,3,False,True,0,True,0,0.0237,6
257,Middle,2891,1,False,True,0,True,0,0.0248,6
258,Middle,2891,5,False,True,0,True,0,0.0244,5
259,Middle,2891,0,False,True,0,True,0,0.0225,6
260,Middle,2891,2,False,False,1,True,1,0.0179,4
261,Middle,2891,3,False,True,0,True,0,0.0273,7
262,Middle,2891,2,False,False,9,True,9,0.0227,6
263,Middle,2891,2,False,True,0,True,0,0.0216,5
264,Middle,2891,3,False,True,0,True,0,0.0266,7
265,Middle,2891,2,False,False,2,False,,0.0251,7
266,Middle,2891,3,False,True,0,True,0,0.0275,7
267,Middle,2891,3,False,False,3,False,,0.0232,6
268,Middle,2891,2,False,False,10,False,,0.0208,5
269,Middle,2891,2,False,True,0,True,0,0.0262,7
270,Middle,2891,5,False,True,0,True,0,0.0203,5
271,Middle,2891,2,False,False,4,True,4,0.0241,6
272,Middle,2891,3,False,True,0,True,0,0.0236,6
273,Middle,2891,4,False,True,0,True,0,0.0237,6
274,Middle,2891,4,False,True,0,True,0,0.0255,7
275,Middle,2891,0,False,True,0,True,0,0.0206,5
276,Middle,2891,3,False,True,0,True,0,0.0235,6
277,Middle,2891,2,False,True,0,True,0,0.0236,6
278,Middle,2891,3,False,True,0,True,0,0.0268,7
279,Middle,2891,4,False,True,0,True,0,0.0227,6
280,Middle,2891,4,False,False,7,True,7,0.0202,5
281,Middle,2891,3,False,False,2,False,,0.0249,6
282,Middle,2891,5,False,True,0,True,0,0.0234,6
283,Middle,2891,3,False,True,0,True,0,0.0201,5
284,Middle,2891,1,False,True,0,True,0,0.0272,7
285,Middle,2891,4,False,True,0,True,0,0.0276,7
286,Middle,2891,3,False,True,0,True,0,0.0259,7
287,Middle,2891,2,False,True,0,True,0,0.0256,7
288,Middle,2891,6,False,True,0,True,0,0.0225,6
289,Middle,2891,3,False,False,1,True,1,0.0235,6
290,Middle,2891,4,False,False,16,False,,0.0419,7
291,Middle,2891,4,False,True,0,True,0,0.0241,6
292,Middle,2891,1,False,False,1,True,1,0.0263,7
293,Middle,2891,3,False,True,0,True,0,0.0272,7
294,Middle,2891,3,False,True,0,True,0,0.0219,6
295,Middle,2891,4,False,True,0,True,0,0.0268,7
296,Middle,2891,2,False,False,17,False,,0.0244,6
297,Middle,2891,3,False,False,14,False,,0.0264,7
298,Middle,2891,3,False,True,0,True,0,0.0252,7
299,Middle,2891,1,False,True,0,True,0,0.0252,7
300,Middle,2891,2,False,True,0,True,0,0.0259,7
301,Middle,2891,3,False,True,0,True,0,0.0229,6
302,Middle,2891,5,False,True,0,True,0,0.0246,6
303,Middle,2891,2,False,True,0,True,0,0.0267,7
304,Middle,2891,3,False,False,10,False,,0.0244,6
305,Middle,2891,3,False,False,2,True,2,0.0209,5
306,Middle,2891,4,False,True,0,True,0,0.0258,7
307,Middle,2891,2,False,False,13,False,,0.0229,6
308,Middle,2891,3,False,False,8,True,8,0.0261,7
309,Middle,2891,3,False,False,10,False,,0.0282,7
310,Middle,2891,2,False,True,0,True,0,0.0168,4
311,Middle,2891,0,False,True,0,True,0,0.0205,5
312,Middle,2891,5,False,True,0,True,0,0.0261,7
313,Middle,2891,2,False,False,1,True,1,0.0248,6
314,Middle,2891,3,False,False,8,False,,0.0201,5
315,Middle,2891,4,False,True,0,True,0,0.0208,5
316,Middle,2891,3,False,False,16,False,,0.0237,6
317,Middle,2891,1,False,True,0,True,0,0.0251,6
318,Middle,2891,3,False,True,0,True,0,0.0261,7
319,Middle,2891,4,False,False,4,False,,0.0257,7
320,Middle,2891,4,False,False,4,False,,0.0258,7
321,Middle,2891,3,False,False,6,False,,0.0299,7
322,Middle,2891,4,False,True,0,True,0,0.0255,7
323,Middle,2891,4,False,False,6,False,,0.0256,6
324,Middle,2891,3,False,True,0,True,0,0.022,6
325,Middle,2891,3,False,True,0,True,0,0.0234,6
326,Middle,2891,3,False,True,0,True,0,0.027,7
327,Middle,2891,3,False,True,0,True,0,0.0224,6
328,Middle,2891,3,False,True,0,True,0,0.0264,7
329,Middle,2891,3,False,True,0,True,0,0.0265,7
330,Middle,2891,5,False,False,5,True,5,0.0245,6
331,Middle,2891,3,False,True,0,True,0,0.0169,4
332,Middle,2891,3,False,True,0,True,0,0.0273,7
333,Middle,2891,6,False,True,0,True,0,0.0235,6
334,Middle,2891,4,False,True,0,True,0,0.0245,6
335,Middle,2891,3,False,True,0,True,0,0.0197,5
336,Middle,2891,3,False,True,0,True,0,0.024,6
337,Middle,2891,3,False,False,10,False,,0.0675,6
338,Middle,2891,2,False,False,1,True,1,0.0229,6
339,Middle,2891,2,False,True,0,True,0,0.0177,4
340,Middle,2891,2,False,False,13,False,,0.0243,6
341,Middle,2891,3,False,False,11,False,,0.0272,7
342,Middle,2891,4,False,False,10,True,10,0.0273,7
343,Middle,2891,5,False,True,0,True,0,0.0246,6
344,Middle,2891,5,False,False,1,True,1,0.0241,6
345,Middle,2891,2,False,True,0,True,0,0.0246,6
346,Middle,2891,2,False,True,0,True,0,0.0279,6
347,Middle,2891,3,False,False,9,True,9,0.0266,7
348,Middle,2891,3,False,True,0,True,0,0.0248,6
349,Middle,2891,3,False,True,0,True,0,0.0289,7
350,End,2891,1,False,True,0,True,0,0.0257,3
351,End,2891,3,False,True,0,True,0,0.0209,3
352,End,2891,2,False,True,0,True,0,0.0092,1
353,End,2891,5,False,True,0,True,0,0.037,4
354,End,2891,4,False,True,0,True,0,0.0301,4
355,End,2891,6,False,False,1,True,1,0.0223,3
356,End,2891,3,False,True,0,True,0,0.0306,5
357,End,2891,2,False,True,0,True,0,0.0085,1
358,End,2891,4,False,True,0,True,0,0.0262,4
359,End,2891,3,False,True,0,True,0,0.0265,4
360,End,2891,5,False,True,0,True,0,0.02,3
361,End,2891,3,False,True,0,True,0,0.0212,3
362,End,2891,4,False,True,0,True,0,0.033,5
363,End,2891,6,False,False,8,False,,0.0221,4
364,End,2891,6,False,True,0,True,0,0.0216,5
365,End,2891,5,False,True,0,True,0,0.0163,2
366,End,2891,2,False,True,0,True,0,0.0187,4
367,End,2891,0,False,True,0,True,0,0.011,2
368,End,2891,2,False,True,0,True,0,0.0218,5
369,End,2891,5,False,True,0,True,0,0.0069,1
370,End,2891,1,False,True,0,True,0,0.0137,3
371,End,2891,2,False,True,0,True,0,0.0149,3
372,End,2891,4,False,True,0,True,0,0.0212,5
373,End,2891,1,False,True,0,True,0,0.0196,5
374,End,2891,2,False,True,0,True,0,0.0166,4
375,End,2891,0,False,False,3,False,,0.0134,3
376,End,2891,0,False,True,0,True,0,0.0063,1
377,End,2891,1,False,True,0,True,0,0.0232,3
378,End,2891,2,False,True,0,True,0,0.0308,5
379,End,2891,4,False,True,0,True,0,0.019,3
380,End,2891,3,False,True,0,True,0,0.045,3
381,End,2891,4,False,False,6,False,,0.0296,5
382,End,2891,0,False,True,0,True,0,0.003,1
383,End,2891,3,False,True,0,True,0,0.0112,2
384,End,2891,1,False,True,0,True,0,0.0209,4
385,End,2891,4,False,True,0,True,0,0.0169,4
386,End,2891,2,False,True,0,True,0,0.0213,5
387,End,2891,3,False,True,0,True,0,0.0211,5
388,End,2891,4,False,True,0,True,0,0.0215,5
389,End,2891,3,False,True,0,True,0,0.0183,4
390,End,2891,5,False,True,0,True,0,0.0018,1
391,End,2891,3,False,False,1,False,,0.0172,4
392,End,2891,2,False,True,0,True,0,0.0204,4
393,End,2891,2,False,False,1,True,1,0.0203,5
394,End,2891,3,False,True,0,True,0,0.0145,3
395,End,2891,2,False,True,0,True,0,0.0061,1
396,End,2891,4,False,True,0,True,0,0.018,4
397,End,2891,6,False,True,0,True,0,0.0131,3
398,End,2891,0,False,True,0,True,0,0.0098,2
399,End,2891,4,False,True,0,True,0,0.0014,1
400,End,2891,4,False,True,0,True,0,0.0137,3
401,End,2891,3,False,False,2,True,2,0.0163,4
402,End,2891,2,False,True,0,True,0,0.0135,3
403,End,2891,4,False,True,0,True,0,0.0138,3
404,End,2891,3,False,False,7,False,,0.0172,4
405,End,2891,3,False,True,0,True,0,0.0176,4
406,End,2891,3,False,True,0,True,0,0.0164,4
407,End,2891,5,False,True,0,True,0,0.0168,4
408,End,2891,3,False,True,0,True,0,0.0217,5
409,End,2891,3,False,True,0,True,0,0.0128,2
410,End,2891,4,False,True,0,True,0,0.0138,3
411,End,2891,3,False,True,0,True,0,0.0134,3
412,End,2891,3,False,True,0,True,0,0.0145,3
413,End,2891,4,False,True,0,True,0,0.017,4
414,End,2891,6,False,True,0,True,0,0.0061,1
415,End,2891,2,False,True,0,True,0,0.01,2
416,End,2891,4,False,True,0,True,0,0.0163,4
417,End,2891,4,False,True,0,True,0,0.0172,4
418,End,2891,4,False,True,0,True,0,0.0175,4
419,End,2891,3,False,False,7,False,,0.0149,3
